pattern|total_frequency |label|label_frequency|
i0i0i0i0i0i0i0i0i0i0|48|Botnet-TCP-IRC-CC-Not-Encrypted|42|
i0i0i0i0i0i0i0i0i0i0|48|Normal-TCP-Jabber|6|
0i0i0i0i0i0i0i0i0i0i|48|Botnet-TCP-IRC-CC-Not-Encrypted|42|
0i0i0i0i0i0i0i0i0i0i|48|Normal-TCP-Jabber|6|
h,h,h,h,h,h,h,h,h,h,|45|Botnet-TCP-HTTP-CC-Custom-Encryption|24|
h,h,h,h,h,h,h,h,h,h,|45|Normal-Jist|21|
,h,h,h,h,h,h,h,h,h,h|45|Botnet-TCP-HTTP-CC-Custom-Encryption|24|
,h,h,h,h,h,h,h,h,h,h|45|Normal-Jist|21|
f+f+f+f+f+f+f+f+f+f+|20|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|20|
+f+f+f+f+f+f+f+f+f+f|20|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted|20|
u.u.u.u.u.u.u.u.u.u.|12|Botnet-ICMP|12|
U.U.u.u.u.u.u.u.u.u.|12|Botnet-ICMP|12|
.u.u.u.u.u.u.u.u.u.u|12|Botnet-ICMP|12|
.U.U.u.u.u.u.u.u.u.u|12|Botnet-ICMP|12|
u.u.u.u.u.u.u.u.u.U.|11|Botnet-ICMP|11|
u.u.u.u.u.u.u.U.U.u.|11|Botnet-ICMP|11|
u.U.U.u.u.u.u.u.u.u.|11|Botnet-ICMP|11|
.u.u.u.u.u.u.u.u.u.U|11|Botnet-ICMP|11|
.u.u.u.u.u.u.u.U.U.u|11|Botnet-ICMP|11|
.u.U.U.u.u.u.u.u.u.u|11|Botnet-ICMP|11|
u.u.u.u.u.u.u.u.U.U.|10|Botnet-ICMP|10|
u.u.u.u.u.U.u.u.u.u.|10|Botnet-ICMP|10|
U.u.u.u.u.u.u.u.u.u.|10|Botnet-ICMP|10|
U.u.u.u.U.U.u.u.u.u.|10|Botnet-ICMP|10|
.u.u.u.u.u.u.u.u.U.U|10|Botnet-ICMP|10|
.u.u.u.u.u.U.u.u.u.u|10|Botnet-ICMP|10|
.r.r.r.r.r.r.r.r.r.r|10|Botnet-UDP-Attempt|6|
.r.r.r.r.r.r.r.r.r.r|10|Normal-Grill|4|
.U.u.u.u.u.u.u.u.u.u|10|Botnet-ICMP|10|
.U.u.u.u.U.U.u.u.u.u|10|Botnet-ICMP|10|
u.u.u.u.U.u.u.u.u.u.|9|Botnet-ICMP|9|
u.u.u.U.U.u.u.u.u.u.|9|Botnet-ICMP|9|
u.U.u.u.u.u.u.u.u.u.|9|Botnet-ICMP|9|
r.r.r.r.r.r.r.r.r.r.|9|Botnet-UDP-Attempt|5|
r.r.r.r.r.r.r.r.r.r.|9|Normal-Grill|4|
.u.u.u.u.U.u.u.u.u.u|9|Botnet-ICMP|9|
.u.u.u.U.U.u.u.u.u.u|9|Botnet-ICMP|9|
.u.U.u.u.u.u.u.u.u.u|9|Botnet-ICMP|9|
u.u.u.u.u.u.u.u.U.u.|8|Botnet-ICMP|8|
u.u.u.u.u.u.u.u.D.u.|8|Botnet-ICMP|8|
u.u.u.u.u.u.u.D.u.u.|8|Botnet-ICMP|8|
u.u.u.u.u.u.U.U.u.u.|8|Botnet-ICMP|8|
u.u.u.u.u.U.U.u.u.u.|8|Botnet-ICMP|8|
u.u.u.U.u.u.u.u.u.u.|8|Botnet-ICMP|8|
u.u.U.U.u.u.u.u.u.u.|8|Botnet-ICMP|8|
.u.u.u.u.u.u.u.u.U.u|8|Botnet-ICMP|8|
.u.u.u.u.u.u.u.u.D.u|8|Botnet-ICMP|8|
.u.u.u.u.u.u.u.D.u.u|8|Botnet-ICMP|8|
.u.u.u.u.u.u.U.U.u.u|8|Botnet-ICMP|8|
.u.u.u.u.u.U.U.u.u.u|8|Botnet-ICMP|8|
.u.u.u.U.u.u.u.u.u.u|8|Botnet-ICMP|8|
.u.u.U.U.u.u.u.u.u.u|8|Botnet-ICMP|8|
u.u.u.u.u.u.u.U.u.u.|7|Botnet-ICMP|7|
u.u.u.u.u.u.U.u.u.u.|7|Botnet-ICMP|7|
u.u.u.u.u.u.D.u.u.u.|7|Botnet-ICMP|7|
u.u.u.u.u.U.U.U.U.U.|7|Botnet-ICMP|7|
u.u.U.u.u.u.u.u.u.u.|7|Botnet-ICMP|7|
u.U.u.u.u.U.U.u.u.u.|7|Botnet-ICMP|7|
U.u.u.U.U.u.u.u.u.u.|7|Botnet-ICMP|7|
U.u.U.u.u.u.u.u.u.u.|7|Botnet-ICMP|7|
U.U.u.u.u.u.u.u.u.U.|7|Botnet-ICMP|7|
