pattern|total_frequency |label|label_frequency|
.|9370|Normal-HTTP-windowsupdate|2|
.|9370|Botnet-UDP-DNS|2|
.|9370|Normal-Stribrek|12|
.|9370|Botnet-TCP-HTTP-Established-Binary-Download|2|
.|9370|Normal-Jist|3|
.|9370|Botnet-ICMP|6541|
.|9370|Normal-Grill|115|
.|9370|Normal-UDP-DNS|1218|
.|9370|Botnet-TCP-Established-AVG|1|
.|9370|Botnet-TCP-HTTP-Established-Ad-yieldmanager|7|
.|9370|Botnet-TCP-Established-Custom-Encryption|10|
.|9370|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|139|
.|9370|Normal-TCP-HTTP|3|
.|9370|Normal-TCP-HTTP-CVUT-WebServer|12|
.|9370|Botnet-TCP-CC-Not-Encrypted|20|
.|9370|Botnet-TCP-HTTP-Established|3|
.|9370|Botnet-TCP-HTTP-Established-Ad|1|
.|9370|Botnet-TCP-HTTP-Persistent-Down|1278|
.|9370|Botnet-TCP-HTTPS-Established-Microsoft|1|
u|3450|Botnet-ICMP|3336|
u|3450|Normal-TCP-HTTP-CVUT-WebServer|2|
u|3450|Normal-UDP-DNS|112|
U|2343|Botnet-ICMP|2106|
U|2343|Normal-TCP-HTTP-CVUT-WebServer|10|
U|2343|Botnet-UDP-CC-Established-P2P-Not-Encrypted|1|
U|2343|Normal-UDP-DNS|226|
,|927|Botnet-TCP-HTTP-CC-Custom-Encryption|160|
,|927|Botnet-TCP-HTTP-Established-Adobe|1|
,|927|Botnet-UDP-Attempt|1|
,|927|Botnet-TCP-HTTP-Established-Microsoft-Live|6|
,|927|Botnet-TCP-SMTP-Attempt-SPAM|1|
,|927|Botnet-TCP-Established-AVG|5|
,|927|Normal-UDP-DNS|20|
,|927|Botnet-UDP-CC-Established-P2P-Not-Encrypted|2|
,|927|Normal-TCP-IMAP|1|
,|927|Botnet-TCP-HTTP-Established-Ad|3|
,|927|Botnet-UDP-DNS-Attempt|5|
,|927|Botnet-TCP-HTTP-Google-Net-Established|1|
,|927|Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port|2|
,|927|Botnet-TCP-HTTP-Established-Microsoft|2|
,|927|Normal-Grill|30|
,|927|Botnet-TCP-HTTP-Established|1|
,|927|Botnet-TCP-HTTP-Persistent-Down|109|
,|927|Botnet-TCP-Established-Custom-Encryption|9|
,|927|Normal-Stribrek|2|
,|927|Botnet-TCP-HTTP-CC-Custom-Port-Not-Encrypted-Non-Periodic|3|
,|927|Botnet-ICMP|20|
,|927|Botnet-TCP-HTTP-CC-Plain-Encrypted-Data|2|
,|927|Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy|342|
,|927|Normal-TCP-HTTP-CVUT-WebServer|2|
,|927|Botnet-TCP-CC-Not-Encrypted|169|
,|927|Botnet-TCP-HTTPS-Established-Microsoft|14|
